customer_id,cluster,business_segment,recency_days,frequency,monetary
C09213,0,At Risk,78.0,7.0,212.73
C09214,0,At Risk,502.0,2.0,329.67
C09215,4,Loyal Customers,64.0,7.0,434.15
C09216,-1,No Purchase,,0.0,0.0
C09217,3,Dormant / Low Value,205.0,1.0,47.95
C09218,0,At Risk,237.0,4.0,184.08
C09219,3,Dormant / Low Value,709.0,2.0,189.94
C09220,-1,No Purchase,,0.0,0.0
C09221,2,Potential Loyalists,35.0,5.0,252.82
C09222,2,Potential Loyalists,24.0,7.0,498.58
C09223,1,Champions,31.0,11.0,1419.35
C09224,0,At Risk,553.0,3.0,192.95
C09225,1,Champions,45.0,17.0,1247.78
C09226,0,At Risk,188.0,2.0,481.73
C09227,4,Loyal Customers,180.0,8.0,597.33
C09228,4,Loyal Customers,229.0,9.0,598.92
C09229,0,At Risk,163.0,5.0,400.3
C09230,0,At Risk,303.0,5.0,298.51
C09231,4,Loyal Customers,71.0,11.0,825.4200000000001
C09232,4,Loyal Customers,77.0,6.0,441.32
C09233,1,Champions,50.0,18.0,1132.42
C09234,0,At Risk,592.0,3.0,198.09
C09235,0,At Risk,136.0,6.0,280.56
C09236,0,At Risk,332.0,8.0,366.98
C09237,2,Potential Loyalists,3.0,6.0,243.73
C09238,4,Loyal Customers,91.0,5.0,878.44
C09239,0,At Risk,234.0,2.0,637.77
C09240,2,Potential Loyalists,21.0,3.0,64.56
C09241,4,Loyal Customers,33.0,8.0,631.62
C09242,4,Loyal Customers,120.0,8.0,1035.82
C09243,0,At Risk,63.0,3.0,237.2
C09244,2,Potential Loyalists,26.0,8.0,387.91
C09245,3,Dormant / Low Value,267.0,3.0,89.83
C09246,4,Loyal Customers,78.0,7.0,617.4399999999999
C09247,1,Champions,3.0,12.0,967.18
C09248,0,At Risk,144.0,6.0,194.06
C09249,1,Champions,4.0,11.0,548.51
C09250,2,Potential Loyalists,31.0,2.0,118.99
C09251,2,Potential Loyalists,11.0,8.0,168.89
C09252,4,Loyal Customers,121.0,7.0,916.19
C09253,1,Champions,28.0,13.0,753.38
C09254,1,Champions,5.0,6.0,934.17
C09255,0,At Risk,377.0,3.0,178.94
C09256,2,Potential Loyalists,40.0,7.0,320.11
C09257,1,Champions,5.0,20.0,1355.87
C09258,2,Potential Loyalists,15.0,3.0,371.05
C09259,4,Loyal Customers,73.0,7.0,604.89
C09260,-1,No Purchase,,0.0,0.0
C09261,2,Potential Loyalists,2.0,6.0,329.77
C09262,1,Champions,3.0,13.0,2040.28
C09263,4,Loyal Customers,43.0,8.0,1053.84
C09264,2,Potential Loyalists,9.0,4.0,556.4100000000001
C09265,4,Loyal Customers,81.0,9.0,504.97
C09266,4,Loyal Customers,40.0,12.0,941.14
C09267,4,Loyal Customers,44.0,13.0,1225.61
C09268,4,Loyal Customers,59.0,15.0,869.76
C09269,4,Loyal Customers,53.0,8.0,473.52
C09270,0,At Risk,98.0,4.0,300.31
C09271,4,Loyal Customers,38.0,10.0,926.5
C09272,1,Champions,39.0,13.0,1295.97
C09273,0,At Risk,326.0,4.0,500.9
C09274,4,Loyal Customers,43.0,9.0,1671.5
C09275,3,Dormant / Low Value,278.0,2.0,62.05
C09276,1,Champions,16.0,30.0,1990.79
C09277,0,At Risk,269.0,5.0,657.69
C09278,0,At Risk,596.0,2.0,214.65
C09279,4,Loyal Customers,83.0,19.0,1977.33
C09280,1,Champions,38.0,19.0,1310.94
C09281,3,Dormant / Low Value,456.0,1.0,85.41
C09282,4,Loyal Customers,95.0,9.0,514.41
C09283,0,At Risk,102.0,4.0,422.76
C09284,1,Champions,19.0,8.0,988.44
C09285,0,At Risk,246.0,4.0,158.03
C09286,1,Champions,5.0,17.0,3636.74
C09287,4,Loyal Customers,62.0,8.0,351.71
C09288,0,At Risk,421.0,4.0,374.56
C09289,2,Potential Loyalists,28.0,5.0,321.04
C09290,4,Loyal Customers,162.0,7.0,692.32
C09291,1,Champions,58.0,24.0,2478.85
C09292,1,Champions,7.0,11.0,498.5
C09293,2,Potential Loyalists,21.0,6.0,368.62
C09294,2,Potential Loyalists,49.0,5.0,450.47
C09295,0,At Risk,343.0,5.0,213.69
C09296,3,Dormant / Low Value,77.0,3.0,64.85
C09297,1,Champions,9.0,17.0,1541.84
C09298,4,Loyal Customers,56.0,8.0,362.27
C09299,3,Dormant / Low Value,380.0,2.0,73.97
C09300,1,Champions,23.0,14.0,745.71
C09301,0,At Risk,131.0,5.0,456.24
C09302,4,Loyal Customers,50.0,7.0,724.98
C09303,2,Potential Loyalists,50.0,6.0,406.29
C09304,0,At Risk,87.0,3.0,146.11
C09305,0,At Risk,304.0,7.0,407.68
C09306,4,Loyal Customers,88.0,9.0,435.73
C09307,1,Champions,15.0,18.0,1499.78
C09308,4,Loyal Customers,147.0,8.0,740.27
C09309,4,Loyal Customers,85.0,6.0,462.23
C09310,3,Dormant / Low Value,289.0,3.0,105.05
C09311,1,Champions,16.0,11.0,683.32
C09312,2,Potential Loyalists,19.0,4.0,344.11
C09313,0,At Risk,96.0,7.0,274.55
C09314,2,Potential Loyalists,29.0,4.0,584.74
C09315,4,Loyal Customers,60.0,18.0,1283.67
C09316,4,Loyal Customers,86.0,16.0,507.35
C09317,4,Loyal Customers,149.0,8.0,455.38
C09318,4,Loyal Customers,92.0,13.0,743.08
C09319,4,Loyal Customers,46.0,8.0,812.42
C09320,1,Champions,26.0,15.0,1381.53
C09321,0,At Risk,152.0,4.0,175.9
C09322,3,Dormant / Low Value,385.0,1.0,20.01
C09323,4,Loyal Customers,100.0,6.0,435.91
C09324,2,Potential Loyalists,9.0,4.0,95.42
C09325,2,Potential Loyalists,29.0,7.0,414.62
C09326,1,Champions,14.0,11.0,1381.71
C09327,0,At Risk,289.0,4.0,273.12
C09328,3,Dormant / Low Value,539.0,2.0,182.7
C09329,2,Potential Loyalists,55.0,6.0,335.47
C09330,4,Loyal Customers,75.0,9.0,522.0999999999999
C09331,3,Dormant / Low Value,407.0,1.0,57.5
C09332,4,Loyal Customers,58.0,11.0,338.88
C09333,2,Potential Loyalists,23.0,7.0,372.07
C09334,4,Loyal Customers,46.0,10.0,953.68
C09335,1,Champions,31.0,11.0,1455.69
C09336,2,Potential Loyalists,49.0,4.0,742.66
C09337,0,At Risk,81.0,7.0,271.03
C09338,2,Potential Loyalists,33.0,5.0,390.38
C09339,0,At Risk,476.0,3.0,409.82
C09340,0,At Risk,145.0,2.0,168.7
C09341,0,At Risk,195.0,3.0,162.14
C09342,4,Loyal Customers,35.0,7.0,671.97
C09343,2,Potential Loyalists,18.0,6.0,401.52
C09344,0,At Risk,127.0,3.0,135.57
C09345,0,At Risk,229.0,4.0,219.59
C09346,0,At Risk,84.0,6.0,309.37
C09347,4,Loyal Customers,140.0,15.0,546.87
C09348,4,Loyal Customers,103.0,9.0,746.1500000000001
C09349,0,At Risk,68.0,3.0,231.59
C09350,1,Champions,16.0,15.0,689.17
C09351,4,Loyal Customers,138.0,8.0,759.8399999999999
C09352,1,Champions,22.0,12.0,993.19
C09353,4,Loyal Customers,47.0,8.0,473.49
C09354,0,At Risk,104.0,6.0,337.85
C09355,0,At Risk,192.0,4.0,318.32
C09356,2,Potential Loyalists,19.0,1.0,442.32
C09357,0,At Risk,151.0,7.0,344.42
C09358,2,Potential Loyalists,22.0,6.0,190.56
C09359,0,At Risk,238.0,3.0,191.58
C09360,0,At Risk,514.0,3.0,244.5
C09361,0,At Risk,157.0,4.0,239.48
C09362,4,Loyal Customers,138.0,7.0,678.4200000000001
C09363,1,Champions,21.0,7.0,799.27
C09364,1,Champions,15.0,10.0,1648.63
C09365,2,Potential Loyalists,10.0,5.0,525.86
C09366,1,Champions,20.0,17.0,2282.23
C09367,4,Loyal Customers,241.0,8.0,616.0799999999999
C09368,4,Loyal Customers,89.0,12.0,435.18
C09369,4,Loyal Customers,32.0,11.0,594.36
C09370,4,Loyal Customers,40.0,9.0,1430.35
C09371,0,At Risk,191.0,4.0,351.69
C09372,1,Champions,8.0,10.0,1773.5700000000002
C09373,3,Dormant / Low Value,319.0,1.0,29.24
C09374,1,Champions,15.0,12.0,741.13
C09375,2,Potential Loyalists,59.0,5.0,483.92
C09376,3,Dormant / Low Value,296.0,1.0,6.24
C09377,0,At Risk,131.0,5.0,121.37
C09378,0,At Risk,222.0,6.0,371.66
C09379,0,At Risk,329.0,3.0,656.36
C09380,0,At Risk,153.0,3.0,242.27
C09381,3,Dormant / Low Value,297.0,3.0,81.08
C09382,0,At Risk,321.0,6.0,323.76
C09383,4,Loyal Customers,264.0,11.0,860.29
C09384,4,Loyal Customers,57.0,7.0,591.8000000000001
C09385,4,Loyal Customers,61.0,16.0,1749.49
C09386,1,Champions,26.0,19.0,1212.92
C09387,0,At Risk,280.0,5.0,473.36
C09388,0,At Risk,146.0,5.0,357.06
C09389,0,At Risk,142.0,6.0,421.79
C09390,4,Loyal Customers,52.0,10.0,377.8
C09391,1,Champions,10.0,13.0,506.61
C09392,4,Loyal Customers,102.0,14.0,988.28
C09393,3,Dormant / Low Value,100.0,1.0,84.74
C09394,1,Champions,9.0,16.0,2186.61
C09395,1,Champions,18.0,13.0,892.62
C09396,1,Champions,17.0,9.0,1202.13
C09397,1,Champions,4.0,20.0,1692.38
C09398,2,Potential Loyalists,30.0,5.0,220.89
C09399,2,Potential Loyalists,3.0,6.0,433.27
C09400,4,Loyal Customers,101.0,11.0,1230.32
C09401,1,Champions,6.0,14.0,984.37
C09402,4,Loyal Customers,39.0,10.0,1394.57
C09403,4,Loyal Customers,142.0,6.0,528.88
C09404,0,At Risk,175.0,4.0,342.32
C09405,2,Potential Loyalists,23.0,5.0,147.32
C09406,0,At Risk,273.0,7.0,474.12
C09407,-1,No Purchase,,0.0,0.0
C09408,1,Champions,27.0,8.0,2372.0
C09409,2,Potential Loyalists,16.0,4.0,223.65
C09410,0,At Risk,61.0,5.0,151.51
C09411,0,At Risk,337.0,6.0,203.75
C09412,0,At Risk,112.0,4.0,95.09
C09413,-1,No Purchase,,0.0,0.0
C09414,1,Champions,15.0,13.0,1505.94
C09415,0,At Risk,220.0,4.0,215.66
C09416,4,Loyal Customers,101.0,8.0,638.73
C09417,4,Loyal Customers,101.0,10.0,725.79
C09418,0,At Risk,57.0,3.0,162.66
C09419,-1,No Purchase,,0.0,0.0
C09420,3,Dormant / Low Value,495.0,3.0,129.79
C09421,0,At Risk,91.0,4.0,162.12
C09422,2,Potential Loyalists,48.0,5.0,312.04
C09423,3,Dormant / Low Value,472.0,3.0,70.49000000000001
C09424,2,Potential Loyalists,52.0,5.0,512.51
C09425,2,Potential Loyalists,24.0,9.0,502.86
C09426,0,At Risk,356.0,3.0,656.85
C09427,1,Champions,10.0,9.0,950.98
C09428,1,Champions,20.0,7.0,1051.83
C09429,4,Loyal Customers,95.0,14.0,689.3199999999999
C09430,0,At Risk,333.0,7.0,272.55
C09431,0,At Risk,129.0,7.0,275.97
C09432,4,Loyal Customers,50.0,9.0,565.87
C09433,4,Loyal Customers,88.0,8.0,405.98
C09434,4,Loyal Customers,48.0,16.0,601.8
C09435,2,Potential Loyalists,26.0,6.0,173.18
C09436,3,Dormant / Low Value,347.0,3.0,87.13
C09437,4,Loyal Customers,70.0,8.0,432.72
C09438,0,At Risk,179.0,3.0,109.1
C09439,0,At Risk,109.0,6.0,185.33
C09440,2,Potential Loyalists,13.0,10.0,340.26
C09441,1,Champions,4.0,15.0,1062.24
C09442,1,Champions,7.0,10.0,1072.42
C09443,3,Dormant / Low Value,83.0,2.0,91.48
C09444,4,Loyal Customers,116.0,6.0,1554.35
C09445,0,At Risk,139.0,3.0,201.3
C09446,0,At Risk,276.0,5.0,388.66
C09447,2,Potential Loyalists,33.0,5.0,278.17
C09448,0,At Risk,67.0,5.0,179.41
C09449,0,At Risk,353.0,2.0,442.71
C09450,1,Champions,5.0,21.0,1860.83
C09451,0,At Risk,316.0,3.0,169.55
C09452,4,Loyal Customers,61.0,14.0,1045.63
C09453,4,Loyal Customers,69.0,11.0,1197.98
C09454,4,Loyal Customers,111.0,8.0,309.36
C09455,4,Loyal Customers,96.0,7.0,348.87
C09456,3,Dormant / Low Value,648.0,1.0,25.15
C09457,3,Dormant / Low Value,104.0,2.0,70.35
C09458,1,Champions,34.0,9.0,1372.49
C09459,-1,No Purchase,,0.0,0.0
C09460,1,Champions,3.0,19.0,845.6600000000001
C09461,0,At Risk,79.0,5.0,329.85
C09462,3,Dormant / Low Value,238.0,1.0,16.89
C09463,0,At Risk,295.0,3.0,278.3
C09464,3,Dormant / Low Value,266.0,2.0,54.51
C09465,3,Dormant / Low Value,214.0,3.0,45.43
C09466,4,Loyal Customers,140.0,11.0,741.75
C09467,3,Dormant / Low Value,102.0,1.0,6.55
C09468,2,Potential Loyalists,38.0,3.0,244.2
C09469,4,Loyal Customers,122.0,7.0,413.78
C09470,2,Potential Loyalists,25.0,6.0,296.79
C09471,2,Potential Loyalists,37.0,4.0,431.82
C09472,2,Potential Loyalists,3.0,6.0,314.93
C09473,3,Dormant / Low Value,147.0,3.0,50.95
C09474,4,Loyal Customers,65.0,7.0,754.91
C09475,2,Potential Loyalists,2.0,2.0,401.24
C09476,2,Potential Loyalists,26.0,7.0,245.68
C09477,4,Loyal Customers,57.0,12.0,680.63
C09478,0,At Risk,115.0,5.0,610.67
C09479,4,Loyal Customers,48.0,11.0,1206.49
C09480,2,Potential Loyalists,38.0,2.0,107.02
C09481,0,At Risk,170.0,4.0,92.78
C09482,-1,No Purchase,,0.0,0.0
C09483,1,Champions,26.0,12.0,482.56
C09484,4,Loyal Customers,134.0,10.0,652.86
C09485,3,Dormant / Low Value,204.0,2.0,59.83
C09486,0,At Risk,154.0,5.0,405.41
C09487,4,Loyal Customers,66.0,7.0,725.72
C09488,-1,No Purchase,,0.0,0.0
C09489,1,Champions,30.0,16.0,828.1700000000001
C09490,0,At Risk,80.0,5.0,234.13
C09491,1,Champions,36.0,19.0,1418.6
C09492,1,Champions,10.0,16.0,2009.6
C09493,4,Loyal Customers,135.0,8.0,382.5
C09494,3,Dormant / Low Value,166.0,3.0,92.56
C09495,0,At Risk,106.0,5.0,330.09
C09496,3,Dormant / Low Value,373.0,2.0,78.0
C09497,3,Dormant / Low Value,60.0,3.0,81.17
C09498,3,Dormant / Low Value,434.0,1.0,17.63
C09499,3,Dormant / Low Value,386.0,4.0,77.53
C09500,2,Potential Loyalists,24.0,7.0,271.14
C09501,3,Dormant / Low Value,233.0,3.0,31.61
C09502,4,Loyal Customers,34.0,7.0,667.6899999999999
C09503,4,Loyal Customers,153.0,6.0,877.69
C09504,0,At Risk,166.0,7.0,361.31
C09505,2,Potential Loyalists,23.0,6.0,930.34
C09506,4,Loyal Customers,98.0,7.0,470.73
C09507,4,Loyal Customers,124.0,4.0,1227.05
C09508,1,Champions,14.0,15.0,1299.34
C09509,0,At Risk,369.0,2.0,794.46
C09510,4,Loyal Customers,122.0,9.0,413.94
C09511,0,At Risk,160.0,6.0,300.21
C09512,3,Dormant / Low Value,186.0,1.0,16.5
C09513,4,Loyal Customers,48.0,6.0,564.99
C09514,0,At Risk,210.0,2.0,168.32999999999998
C09515,1,Champions,3.0,21.0,1325.38
C09516,1,Champions,8.0,19.0,1515.52
C09517,0,At Risk,78.0,5.0,187.48
C09518,4,Loyal Customers,37.0,9.0,781.39
C09519,-1,No Purchase,,0.0,0.0
C09520,1,Champions,2.0,24.0,1508.95
C09521,4,Loyal Customers,78.0,6.0,618.8
C09522,0,At Risk,198.0,2.0,429.01
C09523,4,Loyal Customers,94.0,11.0,566.5699999999999
C09524,-1,No Purchase,,0.0,0.0
C09525,4,Loyal Customers,30.0,7.0,720.64
C09526,0,At Risk,153.0,6.0,387.83
C09527,3,Dormant / Low Value,604.0,1.0,12.98
C09528,0,At Risk,271.0,4.0,368.03
C09529,0,At Risk,53.0,3.0,306.42
C09530,2,Potential Loyalists,61.0,6.0,303.21
C09531,0,At Risk,355.0,4.0,359.37
C09532,0,At Risk,255.0,3.0,307.51
C09533,0,At Risk,191.0,6.0,362.7
C09534,1,Champions,16.0,16.0,1093.68
C09535,4,Loyal Customers,146.0,11.0,548.02
C09536,1,Champions,24.0,14.0,1132.75
C09537,0,At Risk,57.0,4.0,470.46
C09538,4,Loyal Customers,154.0,8.0,401.85
C09539,2,Potential Loyalists,17.0,5.0,288.22
C09540,-1,No Purchase,,0.0,0.0
C09541,0,At Risk,426.0,2.0,1733.0200000000002
C09542,4,Loyal Customers,365.0,10.0,874.3199999999999
C09543,4,Loyal Customers,48.0,6.0,840.37
C09544,3,Dormant / Low Value,126.0,3.0,70.05
C09545,3,Dormant / Low Value,242.0,2.0,89.31
C09546,4,Loyal Customers,35.0,13.0,587.8199999999999
C09547,1,Champions,26.0,11.0,1175.72
C09548,2,Potential Loyalists,60.0,6.0,273.12
C09549,2,Potential Loyalists,30.0,3.0,345.33
C09550,4,Loyal Customers,55.0,14.0,1114.67
C09551,2,Potential Loyalists,11.0,5.0,190.19
C09552,0,At Risk,141.0,4.0,231.52
C09553,0,At Risk,108.0,5.0,232.58
C09554,0,At Risk,217.0,2.0,478.33
C09555,4,Loyal Customers,143.0,6.0,655.25
C09556,0,At Risk,310.0,4.0,283.28
C09557,0,At Risk,139.0,4.0,110.49
C09558,0,At Risk,102.0,3.0,199.98
C09559,4,Loyal Customers,78.0,9.0,481.62
C09560,0,At Risk,81.0,4.0,193.63
C09561,0,At Risk,367.0,2.0,186.26
C09562,3,Dormant / Low Value,109.0,2.0,136.07
C09563,0,At Risk,281.0,3.0,203.43
C09564,2,Potential Loyalists,3.0,6.0,288.26
C09565,0,At Risk,161.0,6.0,271.27
C09566,-1,No Purchase,,0.0,0.0
C09567,0,At Risk,143.0,6.0,237.76
C09568,0,At Risk,246.0,4.0,737.61
C09569,4,Loyal Customers,61.0,11.0,1048.83
C09570,0,At Risk,253.0,3.0,505.91
C09571,4,Loyal Customers,252.0,8.0,650.9499999999999
C09572,2,Potential Loyalists,23.0,6.0,879.72
C09573,4,Loyal Customers,94.0,12.0,636.49
C09574,0,At Risk,131.0,3.0,320.89000000000004
C09575,0,At Risk,76.0,5.0,110.18
C09576,2,Potential Loyalists,20.0,5.0,496.0
C09577,4,Loyal Customers,118.0,10.0,339.22
C09578,3,Dormant / Low Value,390.0,1.0,17.54
C09579,2,Potential Loyalists,19.0,4.0,377.3
C09580,4,Loyal Customers,84.0,10.0,650.56
C09581,3,Dormant / Low Value,193.0,1.0,149.64
C09582,3,Dormant / Low Value,464.0,3.0,78.19
C09583,1,Champions,14.0,19.0,724.21
C09584,4,Loyal Customers,44.0,14.0,680.16
C09585,4,Loyal Customers,148.0,15.0,1475.93
C09586,2,Potential Loyalists,19.0,9.0,429.05
C09587,0,At Risk,159.0,6.0,351.52000000000004
C09588,4,Loyal Customers,45.0,12.0,1114.34
C09589,-1,No Purchase,,0.0,0.0
C09590,0,At Risk,66.0,6.0,245.93
C09591,3,Dormant / Low Value,180.0,2.0,82.88
C09592,1,Champions,38.0,17.0,928.82
C09593,2,Potential Loyalists,35.0,7.0,484.32
C09594,1,Champions,2.0,10.0,852.4399999999999
C09595,0,At Risk,278.0,6.0,566.81
C09596,0,At Risk,130.0,5.0,289.31
C09597,2,Potential Loyalists,47.0,6.0,452.9
C09598,0,At Risk,104.0,7.0,283.42
C09599,4,Loyal Customers,108.0,6.0,615.47
C09600,4,Loyal Customers,95.0,8.0,301.48
C09601,3,Dormant / Low Value,364.0,2.0,145.74
C09602,4,Loyal Customers,46.0,8.0,558.53
C09603,4,Loyal Customers,64.0,7.0,614.22
C09604,2,Potential Loyalists,18.0,2.0,306.26
C09605,4,Loyal Customers,94.0,13.0,684.13
C09606,4,Loyal Customers,44.0,9.0,395.26
C09607,0,At Risk,148.0,6.0,486.5
C09608,0,At Risk,60.0,2.0,281.14
C09609,3,Dormant / Low Value,349.0,2.0,121.96
C09610,4,Loyal Customers,93.0,10.0,1086.03
C09611,1,Champions,35.0,16.0,1043.71
C09612,4,Loyal Customers,32.0,8.0,520.9
C09613,4,Loyal Customers,203.0,7.0,1293.06
C09614,2,Potential Loyalists,48.0,5.0,427.2
C09615,1,Champions,21.0,12.0,654.3100000000001
C09616,2,Potential Loyalists,46.0,5.0,257.48999999999995
C09617,3,Dormant / Low Value,322.0,1.0,34.98
C09618,0,At Risk,160.0,5.0,138.14999999999998
C09619,4,Loyal Customers,112.0,17.0,1080.16
C09620,3,Dormant / Low Value,611.0,1.0,120.62
C09621,0,At Risk,183.0,6.0,327.68
C09622,1,Champions,41.0,20.0,958.42
C09623,1,Champions,15.0,10.0,799.3
C09624,1,Champions,21.0,8.0,1470.29
C09625,1,Champions,9.0,15.0,1211.61
C09626,0,At Risk,89.0,5.0,369.73
C09627,0,At Risk,186.0,6.0,283.56
C09628,4,Loyal Customers,64.0,19.0,927.98
C09629,1,Champions,12.0,9.0,509.51
C09630,2,Potential Loyalists,8.0,8.0,509.88
C09631,3,Dormant / Low Value,272.0,1.0,85.9
C09632,0,At Risk,262.0,3.0,352.2
C09633,1,Champions,25.0,11.0,950.25
C09634,0,At Risk,123.0,6.0,166.11
C09635,0,At Risk,100.0,6.0,376.68
C09636,0,At Risk,171.0,4.0,328.79
C09637,4,Loyal Customers,29.0,7.0,862.0
C09638,4,Loyal Customers,78.0,11.0,713.63
C09639,0,At Risk,186.0,4.0,332.06
C09640,4,Loyal Customers,119.0,10.0,897.05
C09641,4,Loyal Customers,44.0,6.0,584.98
C09642,1,Champions,4.0,12.0,923.16
C09643,2,Potential Loyalists,5.0,3.0,217.9
C09644,1,Champions,22.0,14.0,794.7
C09645,4,Loyal Customers,151.0,8.0,591.6500000000001
C09646,2,Potential Loyalists,18.0,6.0,419.12
C09647,1,Champions,14.0,9.0,2366.43
C09648,3,Dormant / Low Value,338.0,1.0,41.75
C09649,0,At Risk,236.0,7.0,347.8
C09650,4,Loyal Customers,40.0,10.0,509.8
C09651,1,Champions,15.0,11.0,679.37
C09652,3,Dormant / Low Value,207.0,2.0,68.4
C09653,1,Champions,14.0,8.0,1728.59
C09654,1,Champions,8.0,16.0,1468.79
C09655,4,Loyal Customers,57.0,11.0,1298.31
C09656,0,At Risk,191.0,5.0,779.82
C09657,3,Dormant / Low Value,612.0,1.0,101.58
C09658,1,Champions,22.0,17.0,968.55
C09659,4,Loyal Customers,47.0,6.0,504.63
C09660,4,Loyal Customers,117.0,8.0,536.22
C09661,1,Champions,12.0,7.0,916.15
C09662,0,At Risk,86.0,3.0,786.99
C09663,4,Loyal Customers,62.0,10.0,557.47
C09664,2,Potential Loyalists,9.0,6.0,215.58
C09665,4,Loyal Customers,69.0,9.0,856.35
C09666,3,Dormant / Low Value,291.0,1.0,37.78
C09667,0,At Risk,309.0,3.0,199.37
C09668,1,Champions,2.0,16.0,1568.68
C09669,4,Loyal Customers,94.0,13.0,692.69
C09670,0,At Risk,136.0,2.0,404.93
C09671,3,Dormant / Low Value,539.0,2.0,31.46
C09672,4,Loyal Customers,43.0,10.0,422.16
C09673,4,Loyal Customers,56.0,8.0,644.15
C09674,4,Loyal Customers,124.0,8.0,524.84
C09675,3,Dormant / Low Value,113.0,2.0,41.33
C09676,4,Loyal Customers,149.0,10.0,875.07
C09677,4,Loyal Customers,149.0,10.0,488.97
C09678,0,At Risk,334.0,5.0,416.42
C09679,4,Loyal Customers,62.0,6.0,922.7
C09680,4,Loyal Customers,56.0,9.0,409.53
C09681,2,Potential Loyalists,57.0,5.0,449.82
C09682,3,Dormant / Low Value,59.0,2.0,30.63
C09683,3,Dormant / Low Value,260.0,2.0,72.46000000000001
C09684,2,Potential Loyalists,32.0,5.0,318.94
C09685,3,Dormant / Low Value,363.0,2.0,50.39
C09686,1,Champions,35.0,19.0,998.47
C09687,1,Champions,32.0,22.0,1879.55
C09688,3,Dormant / Low Value,292.0,3.0,113.88
C09689,3,Dormant / Low Value,78.0,1.0,185.33
C09690,4,Loyal Customers,87.0,8.0,394.63
C09691,3,Dormant / Low Value,404.0,1.0,64.08
C09692,4,Loyal Customers,73.0,10.0,423.16
C09693,3,Dormant / Low Value,395.0,2.0,76.66
C09694,2,Potential Loyalists,20.0,3.0,94.84
C09695,4,Loyal Customers,61.0,8.0,232.4
C09696,4,Loyal Customers,82.0,11.0,596.97
C09697,4,Loyal Customers,130.0,9.0,535.9300000000001
C09698,2,Potential Loyalists,27.0,3.0,188.54
C09699,3,Dormant / Low Value,219.0,3.0,97.09
C09700,3,Dormant / Low Value,50.0,2.0,114.91
C09701,0,At Risk,177.0,4.0,123.14
C09702,0,At Risk,625.0,1.0,347.34
C09703,0,At Risk,196.0,3.0,317.74
C09704,0,At Risk,314.0,4.0,225.55
C09705,3,Dormant / Low Value,60.0,3.0,60.79
C09706,2,Potential Loyalists,34.0,9.0,333.21
C09707,1,Champions,24.0,13.0,933.23
C09708,1,Champions,21.0,15.0,860.0
C09709,4,Loyal Customers,74.0,7.0,285.13
C09710,0,At Risk,299.0,6.0,186.52
C09711,4,Loyal Customers,44.0,6.0,658.41
C09712,1,Champions,1.0,19.0,1921.89
C09713,1,Champions,6.0,10.0,1214.27
C09714,0,At Risk,192.0,5.0,201.73
C09715,0,At Risk,162.0,3.0,107.23
C09716,2,Potential Loyalists,53.0,5.0,352.32
C09717,3,Dormant / Low Value,392.0,2.0,41.04
C09718,4,Loyal Customers,144.0,11.0,1349.84
C09719,3,Dormant / Low Value,220.0,2.0,31.33
C09720,0,At Risk,113.0,6.0,223.76
C09721,-1,No Purchase,,0.0,0.0
C09722,4,Loyal Customers,199.0,7.0,466.28
C09723,2,Potential Loyalists,24.0,6.0,320.2
C09724,1,Champions,14.0,12.0,1524.41
C09725,4,Loyal Customers,36.0,7.0,1121.46
C09726,2,Potential Loyalists,39.0,5.0,243.49
C09727,0,At Risk,190.0,5.0,373.43
C09728,1,Champions,27.0,8.0,1057.17
C09729,1,Champions,32.0,14.0,1517.59
C09730,0,At Risk,114.0,3.0,269.57
C09731,0,At Risk,235.0,7.0,272.35
C09732,0,At Risk,52.0,2.0,414.04
C09733,2,Potential Loyalists,15.0,3.0,267.59
C09734,0,At Risk,153.0,2.0,221.99
C09735,1,Champions,6.0,8.0,908.17
C09736,2,Potential Loyalists,5.0,5.0,244.22
C09737,3,Dormant / Low Value,291.0,3.0,105.62
C09738,0,At Risk,177.0,5.0,699.76
C09739,0,At Risk,193.0,6.0,339.91
C09740,4,Loyal Customers,109.0,6.0,519.36
C09741,4,Loyal Customers,96.0,7.0,473.41
C09742,0,At Risk,135.0,5.0,317.16
C09743,0,At Risk,69.0,6.0,328.73
C09744,4,Loyal Customers,111.0,14.0,1590.8300000000002
C09745,4,Loyal Customers,99.0,9.0,727.8199999999999
C09746,4,Loyal Customers,35.0,9.0,846.48
C09747,4,Loyal Customers,48.0,14.0,974.05
C09748,1,Champions,24.0,9.0,634.39
C09749,2,Potential Loyalists,12.0,5.0,330.45
C09750,3,Dormant / Low Value,436.0,1.0,46.04
C09751,1,Champions,12.0,17.0,1886.73
C09752,2,Potential Loyalists,2.0,7.0,279.67
C09753,3,Dormant / Low Value,711.0,1.0,45.31
C09754,2,Potential Loyalists,12.0,8.0,531.44
C09755,4,Loyal Customers,95.0,11.0,979.64
C09756,4,Loyal Customers,71.0,12.0,1725.01
C09757,2,Potential Loyalists,23.0,6.0,290.4
C09758,0,At Risk,68.0,5.0,107.96
C09759,3,Dormant / Low Value,32.0,2.0,50.77
C09760,4,Loyal Customers,123.0,16.0,872.06
C09761,3,Dormant / Low Value,174.0,2.0,58.66
C09762,4,Loyal Customers,50.0,12.0,1360.15
C09763,0,At Risk,142.0,5.0,183.06
C09764,0,At Risk,59.0,5.0,199.68
C09765,0,At Risk,314.0,4.0,184.36
C09766,0,At Risk,287.0,4.0,355.41
